YEAR,TIMES,N1,N2,N3,N4,N5,N6,S1
2002,1,03,11,13,14,18,21,22
2002,2,12,17,21,35,36,43,14
2002,3,10,21,28,32,40,42,45
2002,4,04,11,13,27,29,35,42
2002,5,14,16,31,36,42,43,39
2002,6,06,09,26,31,34,44,37
2002,7,01,13,16,28,38,45,17
2002,8,09,12,21,29,31,33,47
2002,9,02,23,27,30,39,44,26
2002,10,01,09,18,21,38,45,35
2002,11,12,15,27,37,44,45,33
2002,12,01,06,08,17,32,47,40
2002,13,01,07,08,19,30,37,16
2002,14,11,15,31,32,33,43,01
2002,15,18,22,29,31,37,41,13
2002,16,08,10,17,24,27,38,12
2002,17,03,07,15,19,28,29,01
2002,18,24,30,36,37,39,41,14
2002,19,01,08,16,23,33,40,11
2002,20,08,15,18,21,39,45,28
2002,21,13,19,26,33,38,46,09
2002,22,02,32,34,39,40,45,20
2002,23,07,10,14,21,29,30,43
2002,24,07,21,26,36,41,46,13
2002,25,03,06,13,24,31,37,27
2002,26,01,10,11,19,27,37,31
2002,27,11,17,18,24,32,38,05
2002,28,02,06,08,32,44,45,04
2002,29,01,10,12,19,24,39,03
2002,30,03,07,16,21,34,45,39
2002,31,11,16,22,31,34,41,35
2002,32,02,04,13,22,29,42,23
2002,33,07,15,26,29,34,42,22
2002,34,10,20,26,31,36,40,47
2002,35,03,04,05,06,37,46,09
2002,36,02,05,09,15,17,44,39
2002,37,02,13,16,30,39,40,15
2002,38,03,10,20,30,36,38,40
2002,39,07,14,35,41,44,45,27
2002,40,09,12,31,36,41,43,28
2002,41,12,14,22,25,27,40,24
2002,42,02,15,33,34,35,44,21
2002,43,04,08,15,24,41,45,28
2002,44,03,08,12,13,32,42,11
2002,45,07,25,29,31,36,43,34
2002,46,01,09,13,30,31,47,02
2002,47,32,33,36,41,42,43,17
2002,48,01,03,06,17,29,34,32
2002,49,11,12,19,34,35,39,08
2002,50,06,12,29,32,39,44,24
2002,51,05,10,13,22,35,41,34
2002,52,04,26,31,33,36,38,28
2002,53,05,32,34,38,39,49,08
2002,54,10,20,21,33,40,44,34
2002,55,10,20,26,28,35,48,13
2002,56,14,19,23,36,44,46,07
2002,57,09,24,25,27,36,38,41
2002,58,07,13,14,20,29,32,28
2002,59,11,22,24,28,29,38,20
2002,60,01,11,29,33,36,44,37
2002,61,09,12,25,31,43,44,05
2002,62,01,05,06,31,39,46,44
2002,63,01,23,25,32,43,44,30
2002,64,06,22,25,26,27,45,36
2002,65,03,07,11,22,28,36,18
2002,66,09,10,11,15,19,28,37
2002,67,05,10,24,32,39,49,01
2002,68,05,15,26,27,28,35,02
2002,69,05,28,29,31,44,46,45
2002,70,07,14,26,32,41,49,12
2002,71,04,23,24,25,38,40,37
2002,72,10,17,36,43,45,47,33
2002,73,02,06,16,26,36,41,08
2002,74,01,03,08,25,43,46,21
2002,75,02,07,12,19,23,49,04
2002,76,22,24,28,33,36,39,41
2002,77,03,07,31,32,35,47,15
2002,78,03,04,23,25,31,44,35
2002,79,10,37,40,42,43,46,30
2002,80,15,22,34,40,41,47,10
2002,81,08,14,16,22,37,46,36
2002,82,11,23,32,33,43,48,02
2002,83,05,13,19,27,29,35,40
2002,84,15,19,25,34,38,44,05
2002,85,01,10,34,41,47,48,19
2002,86,10,12,15,17,34,42,29
2002,87,07,15,24,41,47,49,25
2002,88,06,10,11,32,35,46,22
2002,89,05,09,20,30,32,42,02
2002,90,05,09,18,25,47,48,17
2002,91,01,12,14,33,36,37,13
2002,92,05,07,16,37,42,44,38
2002,93,01,13,18,30,32,46,19
2002,94,08,12,19,22,29,41,01
2002,95,08,10,14,25,43,44,41
2002,96,02,03,08,22,27,28,45
2002,97,01,03,12,23,31,48,34
2002,98,06,07,29,32,42,46,01
2002,99,05,08,09,26,33,38,28
2002,100,02,06,14,25,45,49,42
2002,101,03,15,22,23,42,47,18
2002,102,04,16,18,25,29,41,21
2002,103,19,21,40,42,46,47,33
2002,104,17,19,26,31,37,43,38
2002,105,09,11,14,17,24,28,46
2002,106,11,21,27,31,37,44,01
2002,107,05,36,37,38,46,49,17
2002,108,07,15,16,23,31,35,08
2002,109,06,18,39,40,41,42,09
2002,110,13,18,23,24,26,33,15
2002,111,01,11,18,19,39,40,42
2002,112,10,14,22,34,40,43,04
2002,113,10,18,19,28,40,44,24
