YEAR,TIMES,N1,N2,N3,N4,N5,N6,S1
2017,71,15,18,20,25,35,45,34
2017,72,18,20,21,27,31,49,45
2017,73,03,28,30,32,37,42,11
2017,74,12,24,30,40,44,48,08
2017,75,11,16,26,27,29,37,19
2017,76,04,09,27,33,39,42,35
2017,77,02,05,15,26,27,38,18
2017,78,02,06,07,08,10,30,28
2017,79,03,08,11,21,36,48,37
2017,80,01,11,20,22,43,45,35
2017,81,04,05,25,27,29,41,18
2017,82,29,34,35,42,43,48,26
2017,83,06,14,32,33,40,46,10
2017,84,05,09,12,25,26,34,21
2017,85,04,06,27,36,47,49,03
2017,86,08,09,15,33,37,47,01
2017,87,03,04,31,37,42,44,40
2017,88,11,15,25,30,37,43,17
2017,89,10,25,26,32,36,37,46
2017,90,06,18,22,24,35,40,36
2017,91,14,25,32,35,39,48,31
2017,92,08,10,25,28,33,37,07
2017,93,18,22,25,32,33,42,29
2017,94,03,04,15,25,38,45,28
2017,95,03,04,07,19,20,23,27
2017,96,05,21,24,29,43,44,42
2017,97,02,23,32,34,43,45,22
2017,98,04,23,24,33,40,43,15
2017,99,04,07,10,21,28,47,17
2017,100,16,34,35,36,40,46,31
2017,101,12,24,26,34,44,48,04
2017,102,12,17,18,25,33,37,29
2017,103,01,05,11,23,24,27,15
2017,104,01,02,08,30,39,43,19
2017,105,10,19,27,29,41,46,17
2017,106,04,07,18,23,29,39,49
2017,107,21,23,30,38,44,49,37
2017,108,25,26,34,41,42,49,01
2017,109,03,12,16,23,36,47,33
2017,110,07,11,12,30,34,36,17
2017,111,01,03,04,05,32,39,10
2017,112,01,13,22,25,30,36,04
2017,113,02,10,19,27,31,33,16
2017,114,07,18,24,26,39,45,44
2017,115,02,11,19,20,33,49,06
2017,116,01,08,19,22,35,46,30
2017,117,10,16,22,23,26,46,25
2017,118,03,06,24,38,45,48,05
2017,119,06,17,22,26,32,45,24
2017,120,01,06,08,11,12,16,41
2017,121,02,04,19,30,35,47,25
2017,122,08,12,19,24,28,49,37
2017,123,08,16,18,30,43,45,27
2017,124,01,08,09,16,29,42,49
2017,125,04,05,20,29,35,38,36
2017,126,07,16,18,22,26,44,09
2017,127,21,26,29,35,45,49,41
2017,128,05,18,20,32,36,40,07
2017,129,23,30,32,33,43,44,28
2017,130,03,18,19,35,38,40,48
2017,131,03,32,36,46,48,49,29
2017,132,12,16,22,28,36,37,45
2017,133,01,15,20,28,33,43,18
2017,134,03,08,20,34,40,46,24
2017,135,19,24,26,30,36,41,43
2017,136,08,27,30,35,36,43,31
2017,137,03,04,30,37,39,42,32
2017,138,05,13,16,28,40,41,02
2017,139,06,08,09,23,36,40,19
2017,140,04,10,32,35,38,47,49
2017,141,07,14,19,27,28,38,46
2017,142,07,09,14,18,20,44,29
2017,143,01,25,34,37,39,47,18
2017,144,22,24,29,35,38,48,30
2017,145,04,15,29,34,38,48,30
2017,146,07,10,20,25,34,35,08
2017,147,01,03,06,09,24,28,36
2017,148,03,09,33,38,44,49,24
2017,149,14,21,22,28,30,47,03
2017,150,01,16,26,34,39,47,11
2017,151,02,07,16,28,30,37,12
2017,152,15,17,23,40,44,46,11
2017,153,01,13,22,25,36,38,37
